"number","account","priority","sys_created_on","state","short_description","description","sys_updated_on","sys_updated_by","assignment_group","assigned_to","product","resolved_at","sys_mod_count","u_problem","close_notes"
"CS1802995","Swansea Bay University Health Board","3 - Medium","24/06/2026 13:49:29","Closed","Omnicell and MPI DAD messages queued","Omnicell and MPI DAD messages queued. Please can DAD be restarted","10/07/2026 15:43:27","system","Acute Care Symphony Support Level 1","Shazad Ishaque","Symphony","26/06/2026 15:41:31","27","","Hello Yvette,
 
I'm pleased to let you know that we've found a resolution for your case CS1802995.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shaz"
"CS1805273","Swansea Bay University Health Board","3 - Medium","29/06/2026 11:54:32","Closed","MPI DAD outbound messages queuing","MPI DAD outbound messages queuing, users report processing delays when creating new episode. Not sure if DAD restart is needed?","14/07/2026 08:51:27","system","Acute Care Symphony Support Level 1","Shazad Ishaque","Symphony","30/06/2026 08:50:51","20","","Hello Yvette,
 
I'm pleased to let you know that we've found a resolution for your case CS1805273.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shaz"
"CS1806923","Swansea Bay University Health Board","3 - Medium","01/07/2026 10:00:09","Closed","PMI number not created for patient","PMI number not created for patient who attended yesterday 30/6/26. NMIU-26-025946-1 & 2.
When in Patient details screen and selecting 'Close', receiving error message when sending data to Pas (attached). Had a look at DAD outbound messages and there's an A28 queued for MPI from yesterday for this patient.","15/07/2026 15:57:30","system","Acute Care Symphony Support Level 1","Shazad Ishaque","Symphony","01/07/2026 15:56:50","14","","Hello Yvette,
 
I'm pleased to let you know that we've found a resolution for your case CS1806923.

We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shaz"
"CS1807258","North West Anglia NHS Foundation Trust","3 - Medium","01/07/2026 13:21:21","Closed","restart dad/iis/jboss","Afternoon,
usual thing that takes hours for someone to complain to us to log with you.....
when you get a chance can you please jump on and restart the things - no SCR/CPIS and delays attending (where it times out)
thanks very much","01/07/2026 15:33:13","system","Acute Care Symphony Support Level 1","Gareth Evans","Symphony","01/07/2026 14:55:42","16","","Hello Lee,
 
Thanks for confirming that we’ve found a resolution for your case CS1807258.
 
To resolve this, I restarted the requested services.

We’re confident this will fully address the issue. However, if you find that the problem persists, simply click the red ‘Reject Solution’ button and we’ll be happy to investigate further.
 
Kind regards,
Gareth
"
"CS1808032","Health Service Executive","3 - Medium","02/07/2026 13:19:09","Closed","CHB ED OUT-PATIENT: is DAD running on test?","Could you check the test server as I have put the below test patient up on test symphony and Ray is not receiving any messages back to the Test IPMs system please 

(forwarded message says: Can you please register the below patient on the test Symphony. MRN is 813169)
","06/07/2026 14:45:07","Rebecca.McGuirk1@hse.ie","Acute Care Symphony Support Level 1","Gareth Evans","Symphony","03/07/2026 11:17:34","11","","Hello Rebecca,
 
I’m pleased to let you know that we’ve found a resolution for your case CS1808032.
 
To resolve this, I ascertained that your attendance was being rejected by the external system because there was an open attendance there.
 
We’re confident this will fully address the issue. However, if you find that the problem persists, simply click the red ‘Reject Solution’ button and we’ll be happy to investigate further.
 
Kind regards,
Gareth
"
"CS1808891","South Tees Hospitals NHS Foundation Trust","3 - Medium","03/07/2026 15:39:54","Closed","Restart Required","Hello
A restart of the Live Symphony DAD is required as new special case flags have been added.
Thanks
Paul","06/07/2026 08:38:45","system","Acute Care Symphony Support Level 1","Gareth Evans","Symphony - DAD","06/07/2026 08:15:27","11","","Hello Paul,
 
Thanks for confirming that we’ve found a resolution for your case CS1808891.
 
To resolve this, I restarted DAD as requested
 
We’re confident this will fully address the issue. However, if you find that the problem persists, simply click the red ‘Reject Solution’ button and we’ll be happy to investigate further.
 
Kind regards,
Gareth
"
"CS1811171","Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust","3 - Medium","08/07/2026 17:27:31","Closed","Messages stuck","CaMIS Team requested a DAD restart as some messages were stuck.","22/07/2026 17:31:28","system","Acute Care Symphony Support Level 1","Shazad Ishaque","Symphony","08/07/2026 17:29:40","10","","Hello Laura,
 
I'm pleased to let you know that we've found a resolution for your case CS1811171.
 
Successfully connected to the DAD Failover server (DH-SY02DAD002) and restarted DAD. Monitored all the stuck messages which now have been fully processed.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shaz"
"CS1811205","Wye Valley NHS Trust","4 - Low","09/07/2026 07:17:39","Closed","DAD Restart","Hi

Our symphony comm point is down.

Please can you restart the DAD service for Wye Valley NHS","23/07/2026 16:09:27","system","Acute Care Symphony Support Level 1","Gareth Evans","Symphony - DAD","09/07/2026 16:09:19","13","","Hello Rachel, Richard,

Thank you for your time on the phone today, as discussed I've restarted DAD, and it looks like Symphony's now working. You've just got patient uploads to test and if they're working then we can close this.

Please do not hesitate to respond to this email if you have any questions.

Kind regards

Gareth"
"CS1813197","South Tees Hospitals NHS Foundation Trust","3 - Medium","13/07/2026 16:03:30","Closed","Restart required","Hello
Could the Live DAD be restarted as a new special case indicator has been added.
thanks
Paul","14/07/2026 10:15:29","system","Acute Care Symphony Support Level 1","Shazad Ishaque","Symphony - DAD","13/07/2026 17:16:28","12","","Hello Paul,

Thanks for letting me know. This case CS1813197 will now be closed.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shaz"
"CS1813676","Leeds Teaching Hospitals NHS Trust","3 - Medium","14/07/2026 12:55:10","Closed","DAD restart","Can you restart DAD please","28/07/2026 14:37:27","system","Acute Care Symphony Support Level 1","Sheree Chadwick","Symphony","14/07/2026 14:37:23","16","","Hello Julie,
 
I'm pleased to let you know that we've found a resolution for your case CS1813676.
 
To resolve this, DAD restarted as requested after adding new codes

We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Sheree"
"CS1814607","Wye Valley NHS Trust","3 - Medium","16/07/2026 07:05:32","Closed","DAD Restart -WVT","Comm point down - please restart DAD.","30/07/2026 08:37:26","system","Acute Care Symphony Support Level 1","Sheree Chadwick","Symphony - DAD","16/07/2026 08:35:44","8","","Hello Richard,
 
I'm pleased to let you know that we've found a resolution for your case CS1814607.
 
To resolve this, [DAD restarted as requested
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Sheree"
"CS1816142","Wye Valley NHS Trust","2 - High","19/07/2026 20:06:25","Closed","Called for a dad restart","Called for a dad restart due to messaging failures","02/08/2026 20:15:26","system","Acute Care Symphony Support Level 2","Sheree Chadwick","Symphony","19/07/2026 20:14:20","8","","Hello Rachel,
 
I'm pleased to let you know that we've found a resolution for your case CS1816142.
 
To resolve thisDAD restarted as requested
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Sheree"
"CS1816315","Western Sussex Hospitals NHS Trust","3 - Medium","20/07/2026 10:08:14","Closed","Remove ADT messages ","ST Richards ED

We currently have an A04 and A02 message that has errored and is unable to be cleared.

 DATETIME: 20-Jul-2026 10:07:55|| DESCRIPTION: Invalid use of Null|| SOURCE: FWDADQueMsg|| COMPONENT: FWDADQueMsg|| ERRORNO: 94|| PROCEDURE: FWDADQueue.PopulateObject|| CODEBLOCK: || USFMESSAGE:  || APPLICATION: Symphony Version 2|| ATTENDANCENO: || PATIENTID: || PCNAME: UHSL02131|| SERVERNAME: RYREMISSQL1-AG1.sussex.nhs.uk|| LOGGEDUSER: PopeR|| SITE: UHSussex LIVE|| BUILDNO: 3.1.1.6|| OS:  Version 6.2 Build 9200 || DBTYPE: || DBVERSION: 3.1.1|| MDACVERSION: 10.0||","04/08/2026 08:33:27","system","Acute Care Symphony Support Level 1","Konrad Siddons","Symphony","21/07/2026 08:32:38","8","","Hello Russell,
 
I'm pleased to let you know that we've found a resolution for your case CS1816315.
 
To resolve this:

The failed A02 and A04 messages for St Richards ED have been removed, as requested.

Many thanks.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Konrad"
"CS1821439","Isle Of Wight NHS Trust","4 - Low","29/07/2026 12:11:29","In Progress","Merge A40 message not processed","We have merged a record in PAS and sent an A40 message.  I can see in the DAD logs that the A40 message was received and looks correct but it has not merged the 2 records in Symphony.  Patient casenote numbers are IW408764 (the retained number) and IW467305 (the discarded number).  I know we can resolve this using SAPM bur this is the second time in a week that merged records have failed.  Please can you let me know they the A40 messages are not being processed as expected","30/07/2026 00:18:10","system","Acute Care Symphony Support Level 1","Shazad Ishaque","Symphony","","6","",""
